Time, ECG, PPG
5.15,-8646.0,60391.0
5.16,-8646.0,60391.0
5.16,-8646.0,60391.0
5.17,-8476.0,60339.0
5.17,-8476.0,60339.0
5.18,-8476.0,60339.0
5.18,-8476.0,60339.0
5.19,-8330.0,60306.0
5.19,-8330.0,60306.0
5.2,-8330.0,60306.0
5.2,-8330.0,60306.0
5.21,-8332.0,60293.0
5.21,-8332.0,60293.0
5.22,-8332.0,60293.0
5.22,-8332.0,60293.0
5.23,-8147.0,60284.0
5.23,-8147.0,60284.0
5.24,-8147.0,60284.0
5.24,-8147.0,60284.0
5.25,-8098.0,60312.0
5.25,-8098.0,60312.0
5.26,-8098.0,60312.0
5.26,-8098.0,60312.0
5.27,-8029.0,60319.0
5.27,-8029.0,60319.0
5.28,-8029.0,60319.0
5.28,-8029.0,60319.0
5.29,-7738.0,60324.0
5.29,-7738.0,60324.0
5.3,-7738.0,60324.0
5.3,-7738.0,60324.0
5.31,-7730.0,60314.0
5.31,-7730.0,60314.0
5.32,-7730.0,60314.0
5.32,-7730.0,60314.0
5.33,-7598.0,60314.0
5.33,-7598.0,60314.0
5.34,-7598.0,60314.0
5.34,-7598.0,60314.0
5.35,-7509.0,60316.0
5.35,-7509.0,60316.0
5.36,-7509.0,60316.0
5.36,-7509.0,60316.0
5.37,-7499.0,60315.0
5.37,-7499.0,60315.0
5.38,-7499.0,60315.0
5.38,-7499.0,60315.0
5.39,-7388.0,60311.0
5.39,-7388.0,60311.0
5.4,-7388.0,60311.0
5.4,-7388.0,60311.0
5.41,-7060.0,60302.0
5.41,-7060.0,60302.0
5.42,-7060.0,60302.0
5.42,-7060.0,60302.0
5.43,-7107.0,60294.0
5.43,-7107.0,60294.0
5.44,-7107.0,60294.0
5.44,-7107.0,60294.0
5.45,-6925.0,60293.0
5.45,-6925.0,60293.0
5.46,-6925.0,60293.0
5.46,-6925.0,60293.0
5.47,-6720.0,60295.0
5.47,-6720.0,60295.0
5.48,-6720.0,60295.0
5.48,-6720.0,60295.0
5.49,-6617.0,60306.0
5.49,-6617.0,60306.0
5.5,-6617.0,60306.0
5.5,-6617.0,60306.0
5.51,-6515.0,60291.0
5.51,-6515.0,60291.0
5.52,-6515.0,60291.0
5.52,-6515.0,60291.0
5.53,-6381.0,60304.0
5.53,-6381.0,60304.0
5.54,-6381.0,60304.0
5.54,-6381.0,60304.0
5.55,-6245.0,60304.0
5.55,-6245.0,60304.0
5.56,-6245.0,60304.0
5.56,-6245.0,60304.0
5.57,-5970.0,60307.0
5.57,-5970.0,60307.0
5.58,-5970.0,60307.0
5.58,-5970.0,60307.0
5.59,-5937.0,60309.0
5.59,-5937.0,60309.0
5.6,-5937.0,60309.0
5.6,-5937.0,60309.0
5.61,-5763.0,60337.0
5.61,-5763.0,60337.0
5.62,-5763.0,60337.0
5.62,-5763.0,60337.0
5.63,-5651.0,60335.0
5.63,-5651.0,60335.0
5.64,-5651.0,60335.0
5.64,-5651.0,60335.0
5.65,-5636.0,60330.0
5.65,-5636.0,60330.0
5.66,-5636.0,60330.0
5.66,-5636.0,60330.0
5.67,-5348.0,60332.0
5.67,-5348.0,60332.0
5.68,-5348.0,60332.0
5.68,-5348.0,60332.0
5.69,-5259.0,60342.0
5.69,-5259.0,60342.0
5.7,-5259.0,60342.0
5.7,-5259.0,60342.0
5.71,-5238.0,60337.0
5.71,-5238.0,60337.0
5.72,-5238.0,60337.0
5.72,-5238.0,60337.0
5.73,-4973.0,60348.0
5.73,-4973.0,60348.0
5.74,-4973.0,60348.0
5.74,-4973.0,60348.0
5.75,-4855.0,60334.0
5.75,-4855.0,60334.0
5.76,-4855.0,60334.0
5.76,-4855.0,60334.0
5.77,-4607.0,60358.0
5.77,-4607.0,60358.0
5.78,-4607.0,60358.0
5.78,-4607.0,60358.0
5.79,-4535.0,60344.0
5.79,-4535.0,60344.0
5.8,-4535.0,60344.0
5.8,-4535.0,60344.0
5.81,-4202.0,60356.0
5.81,-4202.0,60356.0
5.82,-4202.0,60356.0
5.82,-4202.0,60356.0
5.83,-4176.0,60361.0
5.83,-4176.0,60361.0
5.84,-4176.0,60361.0
5.84,-4176.0,60361.0
5.85,-3918.0,60368.0
5.85,-3918.0,60368.0
5.86,-3918.0,60368.0
5.86,-3918.0,60368.0
5.87,-3801.0,60369.0
5.87,-3801.0,60369.0
5.88,-3801.0,60369.0
5.88,-3801.0,60369.0
5.89,-3849.0,60383.0
5.89,-3849.0,60383.0
5.9,-3849.0,60383.0
5.9,-3849.0,60383.0
5.91,-3576.0,60385.0
5.91,-3576.0,60385.0
5.92,-3576.0,60385.0
5.92,-3576.0,60385.0
5.93,-3404.0,60378.0
5.93,-3404.0,60378.0
5.94,-3404.0,60378.0
5.94,-3404.0,60378.0
5.95,-3328.0,60399.0
5.95,-3328.0,60399.0
5.96,-3328.0,60399.0
5.96,-3328.0,60399.0
5.97,-2922.0,60410.0
5.97,-2922.0,60410.0
5.98,-2922.0,60410.0
5.98,-2922.0,60410.0
5.99,-2820.0,60392.0
5.99,-2820.0,60392.0
6.0,-2820.0,60392.0
6.0,-2820.0,60392.0
6.01,-2609.0,60386.0
6.01,-2609.0,60386.0
6.02,-2609.0,60386.0
6.02,-2609.0,60386.0
6.03,-2578.0,60404.0
6.03,-2578.0,60404.0
6.04,-2578.0,60404.0
6.04,-2578.0,60404.0
6.05,-2323.0,60410.0
6.05,-2323.0,60410.0
6.06,-2323.0,60410.0
6.06,-2323.0,60410.0
6.07,-2218.0,60421.0
6.07,-2218.0,60421.0
6.08,-2218.0,60421.0
6.08,-2218.0,60421.0
6.09,-2097.0,60426.0
6.09,-2097.0,60426.0
6.1,-2097.0,60426.0
6.1,-2097.0,60426.0
6.11,-2027.0,60433.0
6.11,-2027.0,60433.0
6.12,-2027.0,60433.0
6.12,-2027.0,60433.0
6.13,-1814.0,60428.0
6.13,-1814.0,60428.0
6.14,-1814.0,60428.0
6.14,-1814.0,60428.0
6.15,-1661.0,60371.0
6.15,-1661.0,60371.0
6.16,-1661.0,60371.0
6.16,-1661.0,60371.0
6.17,-1380.0,60285.0
6.17,-1380.0,60285.0
6.18,-1380.0,60285.0
6.18,-1380.0,60285.0
6.19,-1207.0,60232.0
6.19,-1207.0,60232.0
6.2,-1207.0,60232.0
6.2,-1207.0,60232.0
6.21,-1075.0,60211.0
6.21,-1075.0,60211.0
6.22,-1075.0,60211.0
6.22,-1075.0,60211.0
6.23,-884.0,60204.0
6.23,-884.0,60204.0
6.24,-884.0,60204.0
6.24,-884.0,60204.0
6.25,-648.0,60209.0
6.25,-648.0,60209.0
6.26,-648.0,60209.0
6.26,-648.0,60209.0
6.27,-428.0,60211.0
6.27,-428.0,60211.0
6.28,-428.0,60211.0
6.28,-428.0,60211.0
6.29,-250.0,60210.0
6.29,-250.0,60210.0
6.3,-250.0,60210.0
6.3,-250.0,60210.0
6.31,-203.0,60224.0
6.31,-203.0,60224.0
6.32,-203.0,60224.0
6.32,-203.0,60224.0
6.33,-91.0,60218.0
6.33,-91.0,60218.0
6.34,-91.0,60218.0
6.34,-91.0,60218.0
6.35,142.0,60213.0
6.35,142.0,60213.0
6.36,142.0,60213.0
6.36,142.0,60213.0
6.37,358.0,60226.0
6.37,358.0,60226.0
6.38,358.0,60226.0
6.38,358.0,60226.0
6.39,439.0,60223.0
6.39,439.0,60223.0
6.4,439.0,60223.0
6.4,439.0,60223.0
6.41,715.0,60220.0
6.41,715.0,60220.0
6.42,715.0,60220.0
6.42,715.0,60220.0
6.43,928.0,60225.0
6.43,928.0,60225.0
6.44,928.0,60225.0
6.44,928.0,60225.0
6.45,888.0,60216.0
6.45,888.0,60216.0
6.46,888.0,60216.0
6.46,888.0,60216.0
6.47,1107.0,60215.0
6.47,1107.0,60215.0
6.48,1107.0,60215.0
6.48,1107.0,60215.0
6.49,1319.0,60212.0
6.49,1319.0,60212.0
6.5,1319.0,60212.0
6.5,1319.0,60212.0
6.51,1535.0,60205.0
6.51,1535.0,60205.0
6.52,1535.0,60205.0
6.52,1535.0,60205.0
6.53,1632.0,60219.0
6.53,1632.0,60219.0
6.54,1632.0,60219.0
6.54,1632.0,60219.0
6.55,1830.0,60226.0
6.55,1830.0,60226.0
6.56,1830.0,60226.0
6.56,1830.0,60226.0
6.57,1964.0,60232.0
6.57,1964.0,60232.0
6.58,1964.0,60232.0
6.58,1964.0,60232.0
6.59,2167.0,60235.0
6.59,2167.0,60235.0
6.6,2167.0,60235.0
6.6,2167.0,60235.0
6.61,2329.0,60237.0
6.61,2329.0,60237.0
6.62,2329.0,60237.0
6.62,2329.0,60237.0
6.63,2410.0,60243.0
6.63,2410.0,60243.0
6.64,2410.0,60243.0
6.64,2410.0,60243.0
6.65,2670.0,60243.0
6.65,2670.0,60243.0
6.66,2670.0,60243.0
6.67,2670.0,60243.0
6.67,2757.0,60254.0
6.67,2757.0,60254.0
6.68,2757.0,60254.0
6.68,2757.0,60254.0
6.69,3020.0,60250.0
6.69,3020.0,60250.0
6.7,3020.0,60250.0
6.71,3020.0,60250.0
6.71,3261.0,60258.0
6.72,3261.0,60258.0
6.72,3261.0,60258.0
6.72,3261.0,60258.0
6.73,3323.0,60272.0
6.73,3323.0,60272.0
6.74,3323.0,60272.0
6.75,3323.0,60272.0
6.75,3634.0,60267.0
6.76,3634.0,60267.0
6.76,3634.0,60267.0
6.76,3634.0,60267.0
6.77,3844.0,60267.0
6.77,3844.0,60267.0
6.78,3844.0,60267.0
6.78,3844.0,60267.0
6.79,3850.0,60270.0
6.8,3850.0,60270.0
6.8,3850.0,60270.0
6.8,3850.0,60270.0
6.81,4096.0,60263.0
6.81,4096.0,60263.0
6.82,4096.0,60263.0
6.82,4096.0,60263.0
6.83,4216.0,60272.0
6.84,4216.0,60272.0
6.84,4216.0,60272.0
6.84,4216.0,60272.0
6.85,4354.0,60265.0
6.86,4354.0,60265.0
6.86,4354.0,60265.0
6.86,4354.0,60265.0
6.87,4612.0,60303.0
6.88,4612.0,60303.0
6.88,4612.0,60303.0
6.89,4612.0,60303.0
6.89,4849.0,60290.0
6.9,4849.0,60290.0
6.9,4849.0,60290.0
6.9,4849.0,60290.0
6.91,4887.0,60287.0
6.92,4887.0,60287.0
6.92,4887.0,60287.0
6.93,4887.0,60287.0
6.93,5145.0,60282.0
6.94,5145.0,60282.0
6.94,5145.0,60282.0
6.94,5145.0,60282.0
6.95,5278.0,60291.0
6.96,5278.0,60291.0
6.96,5278.0,60291.0
6.97,5278.0,60291.0
6.97,5467.0,60309.0
6.98,5467.0,60309.0
6.98,5467.0,60309.0
6.99,5467.0,60309.0
6.99,5520.0,60303.0
7.0,5520.0,60303.0
7.0,5520.0,60303.0
7.01,5520.0,60303.0
7.01,5729.0,60308.0
7.01,5729.0,60308.0
7.02,5729.0,60308.0
7.03,5729.0,60308.0
7.03,5827.0,60304.0
7.03,5827.0,60304.0
7.04,5827.0,60304.0
7.05,5827.0,60304.0
7.05,5919.0,60311.0
7.05,5919.0,60311.0
7.06,5919.0,60311.0
7.07,5919.0,60311.0
7.07,6027.0,60323.0
7.07,6027.0,60323.0
7.08,6027.0,60323.0
7.09,6027.0,60323.0
7.09,6189.0,60328.0
7.09,6189.0,60328.0
7.1,6189.0,60328.0
7.11,6189.0,60328.0
7.11,6229.0,60331.0
7.11,6229.0,60331.0
7.12,6229.0,60331.0
7.13,6229.0,60331.0
7.13,6432.0,60337.0
7.14,6432.0,60337.0
7.14,6432.0,60337.0
7.15,6432.0,60337.0
7.15,6457.0,60333.0
7.16,6457.0,60333.0
7.16,6457.0,60333.0
7.17,6457.0,60333.0
7.17,6456.0,60330.0
7.18,6456.0,60330.0
7.18,6456.0,60330.0
7.19,6456.0,60330.0
7.19,6671.0,60249.0
7.2,6671.0,60249.0
7.2,6671.0,60249.0
7.21,6671.0,60249.0
7.21,6675.0,60178.0
7.22,6675.0,60178.0
7.22,6675.0,60178.0
7.23,6675.0,60178.0
7.23,6882.0,60151.0
7.24,6882.0,60151.0
7.24,6882.0,60151.0
7.25,6882.0,60151.0
7.25,7085.0,60129.0
7.26,7085.0,60129.0
7.26,7085.0,60129.0
7.27,7085.0,60129.0
7.27,7199.0,60153.0
7.28,7199.0,60153.0
7.28,7199.0,60153.0
7.28,7199.0,60153.0
7.29,7362.0,60154.0
7.3,7362.0,60154.0
7.3,7362.0,60154.0
7.31,7362.0,60154.0
7.31,7533.0,60147.0
7.32,7533.0,60147.0
7.32,7533.0,60147.0
7.32,7533.0,60147.0
7.33,7517.0,60145.0
7.34,7517.0,60145.0
7.34,7517.0,60145.0
7.35,7517.0,60145.0
7.35,7557.0,60155.0
7.36,7557.0,60155.0
7.36,7557.0,60155.0
7.36,7557.0,60155.0
7.37,7763.0,60154.0
7.38,7763.0,60154.0
7.38,7763.0,60154.0
7.39,7763.0,60154.0
7.39,7803.0,60164.0
7.4,7803.0,60164.0
7.4,7803.0,60164.0
7.41,7803.0,60164.0
7.41,7874.0,60162.0
7.42,7874.0,60162.0
7.42,7874.0,60162.0
7.43,7874.0,60162.0
7.43,7918.0,60161.0
7.44,7918.0,60161.0
7.44,7918.0,60161.0
7.45,7918.0,60161.0
7.45,8067.0,60160.0
7.46,8067.0,60160.0
7.46,8067.0,60160.0
7.47,8067.0,60160.0
7.47,8119.0,60162.0
7.48,8119.0,60162.0
7.48,8119.0,60162.0
7.49,8119.0,60162.0
7.49,8239.0,60166.0
7.5,8239.0,60166.0
7.5,8239.0,60166.0
7.51,8239.0,60166.0
7.51,8373.0,60176.0
7.52,8373.0,60176.0
7.52,8373.0,60176.0
7.53,8373.0,60176.0
7.53,8385.0,60164.0
7.54,8385.0,60164.0
7.54,8385.0,60164.0
7.55,8385.0,60164.0
7.55,8489.0,60164.0
7.56,8489.0,60164.0
7.56,8489.0,60164.0
7.57,8489.0,60164.0
7.57,8679.0,60178.0
7.58,8679.0,60178.0
7.58,8679.0,60178.0
7.59,8679.0,60178.0
7.59,8697.0,60188.0
7.6,8697.0,60188.0
7.6,8697.0,60188.0
7.61,8697.0,60188.0
7.61,8743.0,60180.0
7.62,8743.0,60180.0
7.62,8743.0,60180.0
7.63,8743.0,60180.0
7.63,8893.0,60204.0
7.64,8893.0,60204.0
7.64,8893.0,60204.0
7.65,8893.0,60204.0
7.65,8823.0,60202.0
7.66,8823.0,60202.0
7.66,8823.0,60202.0
7.67,8823.0,60202.0
7.67,8969.0,60209.0
7.68,8969.0,60209.0
7.68,8969.0,60209.0
7.69,8969.0,60209.0
7.69,9182.0,60208.0
7.7,9182.0,60208.0
7.7,9182.0,60208.0
7.71,9182.0,60208.0
7.71,9114.0,60203.0
7.72,9114.0,60203.0
7.72,9114.0,60203.0
7.73,9114.0,60203.0
7.73,9058.0,60207.0
7.74,9058.0,60207.0
7.74,9058.0,60207.0
7.75,9058.0,60207.0
7.75,9302.0,60199.0
7.76,9302.0,60199.0
7.76,9302.0,60199.0
7.77,9302.0,60199.0
7.77,9251.0,60219.0
7.78,9251.0,60219.0
7.78,9251.0,60219.0
7.79,9251.0,60219.0
7.79,9166.0,60223.0
7.8,9166.0,60223.0
7.8,9166.0,60223.0
7.81,9166.0,60223.0
7.81,9335.0,60225.0
7.82,9335.0,60225.0
7.82,9335.0,60225.0
7.83,9335.0,60225.0
7.83,9339.0,60229.0
7.84,9339.0,60229.0
7.84,9339.0,60229.0
7.85,9339.0,60229.0
7.85,9416.0,60235.0
7.86,9416.0,60235.0
7.86,9416.0,60235.0
7.87,9416.0,60235.0
7.87,9529.0,60235.0
7.88,9529.0,60235.0
7.88,9529.0,60235.0
7.89,9529.0,60235.0
7.89,9382.0,60232.0
7.9,9382.0,60232.0
7.9,9382.0,60232.0
7.91,9382.0,60232.0
7.91,9561.0,60235.0
7.92,9561.0,60235.0
7.92,9561.0,60235.0
7.93,9561.0,60235.0
7.93,9607.0,60252.0
7.94,9607.0,60252.0
7.94,9607.0,60252.0
7.95,9607.0,60252.0
7.95,9706.0,60249.0
7.96,9706.0,60249.0
7.96,9706.0,60249.0
7.97,9706.0,60249.0
7.97,9614.0,60270.0
7.98,9614.0,60270.0
7.98,9614.0,60270.0
7.99,9614.0,60270.0
7.99,9594.0,60280.0
8.0,9594.0,60280.0
8.0,9594.0,60280.0
8.01,9594.0,60280.0
8.01,9514.0,60268.0
8.02,9514.0,60268.0
8.02,9514.0,60268.0
8.03,9514.0,60268.0
8.03,9561.0,60286.0
8.04,9561.0,60286.0
8.04,9561.0,60286.0
8.05,9561.0,60286.0
8.05,9744.0,60287.0
8.06,9744.0,60287.0
8.06,9744.0,60287.0
8.07,9744.0,60287.0
8.07,9625.0,60292.0
8.08,9625.0,60292.0
8.08,9625.0,60292.0
8.09,9625.0,60292.0
8.09,9637.0,60300.0
8.1,9637.0,60300.0
8.1,9637.0,60300.0
8.11,9637.0,60300.0
8.11,9802.0,60298.0
8.12,9802.0,60298.0
8.12,9802.0,60298.0
8.13,9802.0,60298.0
8.13,9701.0,60291.0
8.14,9701.0,60291.0
8.14,9701.0,60291.0
8.15,9701.0,60291.0
8.15,9856.0,60298.0
8.16,9856.0,60298.0
8.16,9856.0,60298.0
8.17,9856.0,60298.0
8.17,9909.0,60310.0
8.18,9909.0,60310.0
8.18,9909.0,60310.0
8.19,9909.0,60310.0
8.19,9904.0,60321.0
8.2,9904.0,60321.0
8.2,9904.0,60321.0
8.21,9904.0,60321.0
8.21,9775.0,60294.0
8.22,9775.0,60294.0
8.22,9775.0,60294.0
8.23,9775.0,60294.0
8.23,9921.0,60229.0
8.24,9921.0,60229.0
8.24,9921.0,60229.0
8.25,9921.0,60229.0
8.25,9802.0,60167.0
8.26,9802.0,60167.0
8.26,9802.0,60167.0
8.27,9802.0,60167.0
8.27,9761.0,60125.0
8.28,9761.0,60125.0
8.28,9761.0,60125.0
8.29,9761.0,60125.0
8.29,9747.0,60114.0
8.3,9747.0,60114.0
8.3,9747.0,60114.0
8.31,9747.0,60114.0
8.31,9599.0,60102.0
8.32,9599.0,60102.0
8.32,9599.0,60102.0
8.33,9599.0,60102.0
8.33,9697.0,60119.0
8.34,9697.0,60119.0
8.34,9697.0,60119.0
8.35,9697.0,60119.0
8.35,9565.0,60128.0
8.36,9565.0,60128.0
8.36,9565.0,60128.0
8.37,9565.0,60128.0
8.37,9390.0,60127.0
8.38,9390.0,60127.0
8.38,9390.0,60127.0
8.39,9390.0,60127.0
8.39,9427.0,60141.0
8.4,9427.0,60141.0
8.4,9427.0,60141.0
8.41,9427.0,60141.0
8.41,9510.0,60147.0
8.42,9510.0,60147.0
8.42,9510.0,60147.0
8.43,9510.0,60147.0
8.43,9295.0,60130.0
8.44,9295.0,60130.0
8.44,9295.0,60130.0
8.45,9295.0,60130.0
8.45,9119.0,60144.0
8.46,9119.0,60144.0
8.46,9119.0,60144.0
8.47,9119.0,60144.0
8.47,9133.0,60150.0
8.48,9133.0,60150.0
8.48,9133.0,60150.0
8.49,9133.0,60150.0
8.49,9121.0,60142.0
8.5,9121.0,60142.0
8.5,9121.0,60142.0
8.51,9121.0,60142.0
8.51,9101.0,60155.0
8.52,9101.0,60155.0
8.52,9101.0,60155.0
8.53,9101.0,60155.0
8.53,8989.0,60147.0
8.54,8989.0,60147.0
8.54,8989.0,60147.0
8.55,8989.0,60147.0
8.55,9020.0,60141.0
8.56,9020.0,60141.0
8.56,9020.0,60141.0
8.57,9020.0,60141.0
8.57,8933.0,60148.0
8.58,8933.0,60148.0
8.58,8933.0,60148.0
8.59,8933.0,60148.0
8.59,8648.0,60145.0
8.6,8648.0,60145.0
8.6,8648.0,60145.0
8.61,8648.0,60145.0
8.61,8603.0,60146.0
8.62,8603.0,60146.0
8.62,8603.0,60146.0
8.63,8603.0,60146.0
8.63,8658.0,60157.0
8.64,8658.0,60157.0
8.64,8658.0,60157.0
8.65,8658.0,60157.0
8.65,8516.0,60164.0
8.66,8516.0,60164.0
8.66,8516.0,60164.0
8.67,8516.0,60164.0
8.67,8262.0,60161.0
8.68,8262.0,60161.0
8.68,8262.0,60161.0
8.69,8262.0,60161.0
8.69,8295.0,60167.0
8.7,8295.0,60167.0
8.7,8295.0,60167.0
8.71,8295.0,60167.0
8.71,8220.0,60174.0
8.72,8220.0,60174.0
8.72,8220.0,60174.0
8.73,8220.0,60174.0
8.73,8197.0,60185.0
8.74,8197.0,60185.0
8.74,8197.0,60185.0
8.75,8197.0,60185.0
8.75,7972.0,60185.0
8.76,7972.0,60185.0
8.76,7972.0,60185.0
8.77,7972.0,60185.0
8.77,7987.0,60193.0
8.78,7987.0,60193.0
8.78,7987.0,60193.0
8.79,7987.0,60193.0
8.79,7809.0,60189.0
8.8,7809.0,60189.0
8.8,7809.0,60189.0
8.81,7809.0,60189.0
8.81,7689.0,60191.0
8.82,7689.0,60191.0
8.82,7689.0,60191.0
8.83,7689.0,60191.0
8.83,7811.0,60214.0
8.84,7811.0,60214.0
8.84,7811.0,60214.0
8.85,7811.0,60214.0
8.85,7317.0,60217.0
8.86,7317.0,60217.0
8.86,7317.0,60217.0
8.87,7317.0,60217.0
8.87,7353.0,60213.0
8.88,7353.0,60213.0
8.88,7353.0,60213.0
8.89,7353.0,60213.0
8.89,7324.0,60214.0
8.9,7324.0,60214.0
8.9,7324.0,60214.0
8.91,7324.0,60214.0
8.91,7082.0,60215.0
8.92,7082.0,60215.0
8.92,7082.0,60215.0
8.93,7082.0,60215.0
8.93,6821.0,60216.0
8.94,6821.0,60216.0
8.94,6821.0,60216.0
8.95,6821.0,60216.0
8.95,6820.0,60234.0
8.96,6820.0,60234.0
8.96,6820.0,60234.0
8.97,6820.0,60234.0
8.97,6763.0,60241.0
8.98,6763.0,60241.0
8.98,6763.0,60241.0
8.99,6763.0,60241.0
8.99,6378.0,60223.0
9.0,6378.0,60223.0
9.0,6378.0,60223.0
9.01,6378.0,60223.0
9.01,6527.0,60233.0
9.02,6527.0,60233.0
9.02,6527.0,60233.0
9.03,6527.0,60233.0
9.03,6250.0,60256.0
9.04,6250.0,60256.0
9.04,6250.0,60256.0
9.05,6250.0,60256.0
9.05,6090.0,60260.0
9.06,6090.0,60260.0
9.06,6090.0,60260.0
9.07,6090.0,60260.0
9.07,6020.0,60264.0
9.08,6020.0,60264.0
9.08,6020.0,60264.0
9.09,6020.0,60264.0
9.09,5845.0,60260.0
9.1,5845.0,60260.0
9.1,5845.0,60260.0
9.11,5845.0,60260.0
9.11,5584.0,60260.0
9.12,5584.0,60260.0
9.12,5584.0,60260.0
9.13,5584.0,60260.0
9.14,5544.0,60255.0
9.14,5544.0,60255.0
9.15,5544.0,60255.0
9.15,5544.0,60255.0
9.15,5359.0,60264.0
9.16,5359.0,60264.0
9.16,5359.0,60264.0
9.17,5359.0,60264.0
9.18,5233.0,60276.0
9.18,5233.0,60276.0
9.19,5233.0,60276.0
9.19,5233.0,60276.0
9.19,5077.0,60269.0
9.2,5077.0,60269.0
9.2,5077.0,60269.0
9.21,5077.0,60269.0
9.21,5011.0,60263.0
9.22,5011.0,60263.0
9.23,5011.0,60263.0
9.23,5011.0,60263.0
9.23,4679.0,60282.0
9.24,4679.0,60282.0
9.24,4679.0,60282.0
9.25,4679.0,60282.0
9.25,4436.0,60276.0
9.26,4436.0,60276.0
9.27,4436.0,60276.0
9.27,4436.0,60276.0
9.27,4299.0,60218.0
9.28,4299.0,60218.0
9.28,4299.0,60218.0
9.29,4299.0,60218.0
9.29,4227.0,60155.0
9.3,4227.0,60155.0
9.31,4227.0,60155.0
9.31,4227.0,60155.0
9.31,4093.0,60118.0
9.32,4093.0,60118.0
9.32,4093.0,60118.0
9.33,4093.0,60118.0
9.33,3946.0,60098.0
9.34,3946.0,60098.0
9.35,3946.0,60098.0
9.35,3946.0,60098.0
9.35,3769.0,60094.0
9.36,3769.0,60094.0
9.36,3769.0,60094.0
9.37,3769.0,60094.0
9.37,3575.0,60100.0
9.38,3575.0,60100.0
9.38,3575.0,60100.0
9.39,3575.0,60100.0
9.4,3458.0,60117.0
9.4,3458.0,60117.0
9.4,3458.0,60117.0
9.41,3458.0,60117.0
9.41,3234.0,60112.0
9.42,3234.0,60112.0
9.42,3234.0,60112.0
9.43,3234.0,60112.0
9.44,3022.0,60127.0
9.44,3022.0,60127.0
9.44,3022.0,60127.0
9.45,3022.0,60127.0
9.46,2968.0,60129.0
9.46,2968.0,60129.0
9.47,2968.0,60129.0
9.47,2968.0,60129.0
9.48,2646.0,60131.0
9.48,2646.0,60131.0
9.48,2646.0,60131.0
9.49,2646.0,60131.0
9.5,2337.0,60119.0
9.5,2337.0,60119.0
9.51,2337.0,60119.0
9.51,2337.0,60119.0
9.52,2293.0,60146.0
9.52,2293.0,60146.0
9.52,2293.0,60146.0
9.53,2293.0,60146.0
9.53,2118.0,60130.0
9.54,2118.0,60130.0
9.55,2118.0,60130.0
9.55,2118.0,60130.0
9.56,1994.0,60118.0
9.56,1994.0,60118.0
9.56,1994.0,60118.0
9.57,1994.0,60118.0
9.57,1701.0,60125.0
9.58,1701.0,60125.0
9.59,1701.0,60125.0
9.59,1701.0,60125.0
9.6,1686.0,60120.0
9.6,1686.0,60120.0
9.6,1686.0,60120.0
9.61,1686.0,60120.0
9.61,1358.0,60127.0
9.62,1358.0,60127.0
9.63,1358.0,60127.0
9.63,1358.0,60127.0
9.64,1199.0,60115.0
9.64,1199.0,60115.0
9.65,1199.0,60115.0
9.65,1199.0,60115.0
9.66,956.0,60129.0
9.66,956.0,60129.0
9.67,956.0,60129.0
9.67,956.0,60129.0
9.68,777.0,60135.0
9.68,777.0,60135.0
9.69,777.0,60135.0
9.69,777.0,60135.0
9.7,626.0,60131.0
9.7,626.0,60131.0
9.71,626.0,60131.0
9.71,626.0,60131.0
9.72,459.0,60137.0
9.72,459.0,60137.0
9.73,459.0,60137.0
9.73,459.0,60137.0
9.74,167.0,60146.0
9.74,167.0,60146.0
9.75,167.0,60146.0
9.75,167.0,60146.0
9.76,59.0,60147.0
9.76,59.0,60147.0
9.77,59.0,60147.0
9.77,59.0,60147.0
9.78,-226.0,60159.0
9.78,-226.0,60159.0
9.79,-226.0,60159.0
9.79,-226.0,60159.0
9.8,-370.0,60163.0
9.8,-370.0,60163.0
9.81,-370.0,60163.0
9.81,-370.0,60163.0
9.82,-579.0,60163.0
9.82,-579.0,60163.0
9.83,-579.0,60163.0
9.83,-579.0,60163.0
9.84,-759.0,60168.0
9.84,-759.0,60168.0
9.85,-759.0,60168.0
9.85,-759.0,60168.0
9.86,-827.0,60175.0
9.86,-827.0,60175.0
9.87,-827.0,60175.0
9.87,-827.0,60175.0
9.88,-1166.0,60173.0
9.88,-1166.0,60173.0
9.89,-1166.0,60173.0
9.89,-1166.0,60173.0
9.9,-1418.0,60180.0
9.9,-1418.0,60180.0
9.91,-1418.0,60180.0
9.91,-1418.0,60180.0
9.92,-1405.0,60174.0
9.92,-1405.0,60174.0
9.93,-1405.0,60174.0
9.93,-1405.0,60174.0
9.94,-1603.0,60181.0
9.94,-1603.0,60181.0
9.95,-1603.0,60181.0
9.95,-1603.0,60181.0
9.96,-1837.0,60190.0
9.96,-1837.0,60190.0
9.97,-1837.0,60190.0
9.97,-1837.0,60190.0
9.98,-1964.0,60187.0
9.98,-1964.0,60187.0
9.99,-1964.0,60187.0
9.99,-1964.0,60187.0
10.0,-2156.0,60193.0
10.0,-2156.0,60193.0
10.01,-2156.0,60193.0
10.01,-2156.0,60193.0
10.02,-2352.0,60199.0
10.02,-2352.0,60199.0
10.02,-2352.0,60199.0
10.03,-2352.0,60199.0
10.04,-2396.0,60199.0
10.04,-2396.0,60199.0
10.05,-2396.0,60199.0
10.05,-2396.0,60199.0
10.06,-2716.0,60204.0
10.06,-2716.0,60204.0
10.07,-2716.0,60204.0
10.07,-2716.0,60204.0
10.08,-2982.0,60219.0
